Textbox147,Textbox148,Textbox152,Table5Title_tbx3,Table5Title_tbx4,Textbox154,Textbox146,Textbox159,Table5Title_tbx2,Table5Title_tbx6
"Avocados: U.S. imports by value ($1,000)","Avocados: U.S. imports by volume (1,000 pounds)",Avocados: U.S. imports unit value ($ per pound),Avocados: U.S. import sources by value,Avocados: U.S. import sources by volume,"Avocados: U.S. exports by value ($1,000) ","Avocados: U.S. exports by volume (1,000 pounds)",Avocados: U.S. exports by unit value ($ per pound),Avocados: U.S. export destinations by value,Avocados: U.S. export destinations by volume

Textbox119,Textbox131,Textbox21,qq3,Textbox23,Textbox124,gen val mo_label,gen val mo_Chart4_CategoryGroup_label,gen val mo_Chart4_CategoryGroup_Chart4_CategoryGroup1_label,gen val mo_Chart4_CategoryGroup_Chart4_CategoryGroup1_Value_Y,stat_year3,gen_qty_mo8,gen_qty_mo9,gen_qty_yr3
,,,,,,all val mo,2016,,735.958,,,,
,,,,,,all val mo,2017,,1660.842,,,,
,,,,,,all val mo,2017,,2074.913,,,,
,,,,,,all val mo,2017,,4549.077,,,,
,,,,,,all val mo,2017,,4720.275,,,,
,,,,,,all val mo,2017,,5128.668,,,,
,,,,,,all val mo,2017,,3608.395,,,,
,,,,,,all val mo,2017,,2971.916,,,,
,,,,,,all val mo,2017,,1850.689,,,,
,,,,,,all val mo,2017,,385.352,,,,
,,,,,,all val mo,2017,,546.62,,,,
,,,,,,all val mo,2017,,697.671,,,,
,,,,,,all val mo,2017,,530.478,,,,
,,,,,,all val mo,2018,,2446.741,,,,
,,,,,,all val mo,2018,,4939.779,,,,
,,,,,,all val mo,2018,,8036.542,,,,
,,,,,,all val mo,2018,,10107.915,,,,
,,,,,,all val mo,2018,,13354.657,,,,
,,,,,,all val mo,2018,,7699.44,,,,
,,,,,,all val mo,2018,,2780.019,,,,
,,,,,,all val mo,2018,,2505.204,,,,
,,,,,,all val mo,2018,,759.195,,,,
,,,,,,all val mo,2018,,600.85,,,,
,,,,,,all val mo,2018,,437.441,,,,
,,,,,,all val mo,2018,,579.369,,,,
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2018,"2,447","15,423","54,247"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2018,"4,940","15,423","54,247"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2018,"8,037","15,423","54,247"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2018,"10,108","31,162","54,247"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2018,"13,355","31,162","54,247"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2018,"7,699","31,162","54,247"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2018,"2,780","6,044","54,247"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2018,"2,505","6,044","54,247"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2018,759,"6,044","54,247"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2018,601,"1,618","54,247"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2018,437,"1,618","54,247"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2018,579,"1,618","54,247"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2017,"1,661","8,285","28,725"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2017,"2,075","8,285","28,725"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2017,"4,549","8,285","28,725"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2017,"4,720","13,457","28,725"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2017,"5,129","13,457","28,725"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2017,"3,608","13,457","28,725"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2017,"2,972","5,208","28,725"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2017,"1,851","5,208","28,725"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2017,385,"5,208","28,725"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2017,547,"1,775","28,725"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2017,698,"1,775","28,725"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2017,530,"1,775","28,725"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2016,788,"5,280","33,988"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2016,"1,277","5,280","33,988"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2016,"3,215","5,280","33,988"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2016,"6,366","20,691","33,988"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2016,"7,966","20,691","33,988"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2016,"6,359","20,691","33,988"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2016,"3,638","6,202","33,988"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2016,"1,629","6,202","33,988"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2016,935,"6,202","33,988"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2016,482,"1,816","33,988"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2016,598,"1,816","33,988"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2016,736,"1,816","33,988"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2015,610,"5,063","27,534"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2015,"1,573","5,063","27,534"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2015,"2,881","5,063","27,534"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2015,"4,056","14,844","27,534"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2015,"5,921","14,844","27,534"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2015,"4,867","14,844","27,534"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2015,"3,717","6,349","27,534"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2015,"1,945","6,349","27,534"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2015,687,"6,349","27,534"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2015,493,"1,278","27,534"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2015,348,"1,278","27,534"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2015,437,"1,278","27,534"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2014,491,"4,897","38,899"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2014,"1,618","4,897","38,899"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2014,"2,788","4,897","38,899"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2014,"6,063","22,233","38,899"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2014,"8,509","22,233","38,899"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2014,"7,662","22,233","38,899"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2014,"5,286","10,347","38,899"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2014,"3,856","10,347","38,899"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2014,"1,204","10,347","38,899"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2014,559,"1,423","38,899"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2014,410,"1,423","38,899"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2014,453,"1,423","38,899"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2013,650,"5,440","58,269"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2013,915,"5,440","58,269"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2013,"3,875","5,440","58,269"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2013,"7,657","30,424","58,269"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2013,"12,021","30,424","58,269"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2013,"10,746","30,424","58,269"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2013,"7,770","19,363","58,269"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2013,"6,705","19,363","58,269"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2013,"4,888","19,363","58,269"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2013,"1,907","3,042","58,269"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2013,567,"3,042","58,269"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2013,567,"3,042","58,269"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2012,673,"5,678","39,193"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2012,"1,685","5,678","39,193"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2012,"3,320","5,678","39,193"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2012,"5,183","17,709","39,193"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2012,"6,255","17,709","39,193"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2012,"6,272","17,709","39,193"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2012,"6,633","14,001","39,193"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2012,"4,614","14,001","39,193"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2012,"2,753","14,001","39,193"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2012,874,"1,806","39,193"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2012,529,"1,806","39,193"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2012,403,"1,806","39,193"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2011,411,"1,581","25,044"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2011,401,"1,581","25,044"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2011,768,"1,581","25,044"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2011,910,"9,042","25,044"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2011,"2,629","9,042","25,044"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2011,"5,503","9,042","25,044"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2011,"6,613","12,491","25,044"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2011,"4,577","12,491","25,044"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2011,"1,301","12,491","25,044"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2011,748,"1,930","25,044"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2011,567,"1,930","25,044"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2011,616,"1,930","25,044"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2010,286,"1,424","31,341"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2010,318,"1,424","31,341"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2010,820,"1,424","31,341"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2010,"1,913","10,175","31,341"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2010,"3,223","10,175","31,341"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2010,"5,039","10,175","31,341"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2010,"6,094","14,634","31,341"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2010,"4,872","14,634","31,341"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2010,"3,668","14,634","31,341"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2010,"2,945","5,109","31,341"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2010,"1,506","5,109","31,341"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2010,658,"5,109","31,341"
,Fresh ¹,Market year*,Quarter 1,Jan,Q1,,,,,2009,268,795,"4,515"
,Fresh ¹,Market year*,Quarter 1,Feb,Q1,,,,,2009,225,795,"4,515"
,Fresh ¹,Market year*,Quarter 1,Mar,Q1,,,,,2009,302,795,"4,515"
,Fresh ¹,Market year*,Quarter 2,Apr,Q2,,,,,2009,388,"1,460","4,515"
,Fresh ¹,Market year*,Quarter 2,May,Q2,,,,,2009,595,"1,460","4,515"
,Fresh ¹,Market year*,Quarter 2,Jun,Q2,,,,,2009,477,"1,460","4,515"
,Fresh ¹,Market year*,Quarter 3,Jul,Q3,,,,,2009,563,"1,255","4,515"
,Fresh ¹,Market year*,Quarter 3,Aug,Q3,,,,,2009,301,"1,255","4,515"
,Fresh ¹,Market year*,Quarter 3,Sep,Q3,,,,,2009,390,"1,255","4,515"
,Fresh ¹,Market year*,Quarter 4,Oct,Q4,,,,,2009,370,"1,006","4,515"
,Fresh ¹,Market year*,Quarter 4,Nov,Q4,,,,,2009,349,"1,006","4,515"
,Fresh ¹,Market year*,Quarter 4,Dec,Q4,,,,,2009,287,"1,006","4,515"

Textbox118,Textbox130,Textbox20,qq2,Textbox22,Textbox123,all qty mo_label,all qty mo_Chart3_CategoryGroup1_label,all qty mo_Chart3_CategoryGroup1_Chart3_CategoryGroup_label,all qty mo_Chart3_CategoryGroup1_Chart3_CategoryGroup_Value_Y,stat_year2,gen_qty_mo6,gen_qty_mo7,gen_qty_yr2
,,,,,,all qty mo,2009,,260.361522395097,,,,
,,,,,,all qty mo,2009,,246.558380159702,,,,
,,,,,,all qty mo,2009,,314.54012332703,,,,
,,,,,,all qty mo,2009,,500.200212803403,,,,
,,,,,,all qty mo,2009,,746.985669093155,,,,
,,,,,,all qty mo,2009,,514.170906358059,,,,
,,,,,,all qty mo,2009,,759.752638696281,,,,
,,,,,,all qty mo,2009,,322.68399929214,,,,
,,,,,,all qty mo,2009,,510.550916012983,,,,
,,,,,,all qty mo,2009,,467.126464230428,,,,
,,,,,,all qty mo,2009,,435.761298189385,,,,
,,,,,,all qty mo,2009,,333.360986649753,,,,
,,,,,,all qty mo,2010,,281.867616071232,,,,
,,,,,,all qty mo,2010,,324.912872762829,,,,
,,,,,,all qty mo,2010,,1021.4082745704,,,,
,,,,,,all qty mo,2010,,2411.10316736589,,,,
,,,,,,all qty mo,2010,,3410.78268137535,,,,
,,,,,,all qty mo,2010,,5919.94966758369,,,,
,,,,,,all qty mo,2010,,7910.93774350746,,,,
,,,,,,all qty mo,2010,,6978.60283672761,,,,
,,,,,,all qty mo,2010,,5267.65033547632,,,,
,,,,,,all qty mo,2010,,4211.47736678199,,,,
,,,,,,all qty mo,2010,,2205.50888014276,,,,
,,,,,,all qty mo,2010,,856.952245470972,,,,
,,,,,,all qty mo,2011,,351.690219127804,,,,
,,,,,,all qty mo,2011,,311.616793730459,,,,
,,,,,,all qty mo,2011,,470.999986177016,,,,
,,,,,,all qty mo,2011,,465.812509147806,,,,
,,,,,,all qty mo,2011,,1520.48412983666,,,,
,,,,,,all qty mo,2011,,3333.6164803654,,,,
,,,,,,all qty mo,2011,,4347.06386264831,,,,
,,,,,,all qty mo,2011,,2411.72707556787,,,,
,,,,,,all qty mo,2011,,871.231586192687,,,,
,,,,,,all qty mo,2011,,813.42417642519,,,,
,,,,,,all qty mo,2011,,687.86871348828,,,,
,,,,,,all qty mo,2011,,599.507438804581,,,,
,,,,,,all qty mo,2012,,682.085988351171,,,,
,,,,,,all qty mo,2012,,1351.32784530745,,,,
,,,,,,all qty mo,2012,,2338.9282319718,,,,
,,,,,,all qty mo,2012,,3778.68569526423,,,,
,,,,,,all qty mo,2012,,4620.17030842031,,,,
,,,,,,all qty mo,2012,,4677.01650272468,,,,
,,,,,,all qty mo,2012,,5293.89195854419,,,,
,,,,,,all qty mo,2012,,3573.76161331814,,,,
,,,,,,all qty mo,2012,,2257.76284552582,,,,
,,,,,,all qty mo,2012,,819.034940997795,,,,
,,,,,,all qty mo,2012,,548.76584454011,,,,
,,,,,,all qty mo,2012,,442.388393790663,,,,
,,,,,,all qty mo,2013,,580.236832467001,,,,
,,,,,,all qty mo,2013,,812.187383134333,,,,
,,,,,,all qty mo,2013,,3675.85989155858,,,,
,,,,,,all qty mo,2013,,7235.64199283158,,,,
,,,,,,all qty mo,2013,,10968.7162506724,,,,
,,,,,,all qty mo,2013,,10254.1782173276,,,,
,,,,,,all qty mo,2013,,5842.73055563082,,,,
,,,,,,all qty mo,2013,,4804.3488914948,,,,
,,,,,,all qty mo,2013,,3091.43427611007,,,,
,,,,,,all qty mo,2013,,1179.90520872298,,,,
,,,,,,all qty mo,2013,,468.411759218966,,,,
,,,,,,all qty mo,2013,,444.396804999167,,,,
,,,,,,all qty mo,2014,,365.006139763771,,,,
,,,,,,all qty mo,2014,,987.657706852521,,,,
,,,,,,all qty mo,2014,,1797.42220972544,,,,
,,,,,,all qty mo,2014,,4010.11595499281,,,,
,,,,,,all qty mo,2014,,5809.7427873401,,,,
,,,,,,all qty mo,2014,,4797.59172315884,,,,
,,,,,,all qty mo,2014,,3082.82302014913,,,,
,,,,,,all qty mo,2014,,2282.75224294447,,,,
,,,,,,all qty mo,2014,,881.613154118972,,,,
,,,,,,all qty mo,2014,,510.844130821689,,,,
,,,,,,all qty mo,2014,,362.41791280572,,,,
,,,,,,all qty mo,2014,,409.394011632074,,,,
,,,,,,all qty mo,2015,,492.126884762193,,,,
,,,,,,all qty mo,2015,,991.092508897361,,,,
,,,,,,all qty mo,2015,,1722.80896171159,,,,
,,,,,,all qty mo,2015,,2532.17442788996,,,,
,,,,,,all qty mo,2015,,4228.91813634343,,,,
,,,,,,all qty mo,2015,,3163.7855813139,,,,
,,,,,,all qty mo,2015,,2345.26211276437,,,,
,,,,,,all qty mo,2015,,1235.18612096584,,,,
,,,,,,all qty mo,2015,,566.676198720009,,,,
,,,,,,all qty mo,2015,,396.274302409452,,,,
,,,,,,all qty mo,2015,,355.270526265687,,,,
,,,,,,all qty mo,2015,,374.907099958494,,,,
,,,,,,all qty mo,2016,,564.683219869858,,,,
,,,,,,all qty mo,2016,,858.014873574703,,,,
,,,,,,all qty mo,2016,,2741.5738937584,,,,
,,,,,,all qty mo,2016,,5982.48158362981,,,,
,,,,,,all qty mo,2016,,7560.44683908594,,,,
,,,,,,all qty mo,2016,,5349.54765663276,,,,
,,,,,,all qty mo,2016,,2370.54692961436,,,,
,,,,,,all qty mo,2016,,1046.91134905995,,,,
,,,,,,all qty mo,2016,,545.247266835639,,,,
,,,,,,all qty mo,2016,,228.035140890928,,,,
,,,,,,all qty mo,2016,,332.031599208779,,,,
,,,,,,all qty mo,2016,,444.844343391402,,,,
,,,,,,all qty mo,2017,,994.194412926302,,,,
,,,,,,all qty mo,2017,,1358.95804420167,,,,
,,,,,,all qty mo,2017,,2623.65524358357,,,,
,,,,,,all qty mo,2017,,2885.29324247672,,,,
,,,,,,all qty mo,2017,,3085.92712880069,,,,
,,,,,,all qty mo,2017,,2085.39001659133,,,,
,,,,,,all qty mo,2017,,1717.15190006393,,,,
,,,,,,all qty mo,2017,,916.033927113897,,,,
,,,,,,all qty mo,2017,,143.527546550221,,,,
,,,,,,all qty mo,2017,,231.990233874525,,,,
,,,,,,all qty mo,2017,,364.81433759567,,,,
,,,,,,all qty mo,2017,,317.242990661417,,,,
,,,,,,all qty mo,2018,,1594.32355531024,,,,
,,,,,,all qty mo,2018,,3499.75243190268,,,,
,,,,,,all qty mo,2018,,5631.2146520454,,,,
,,,,,,all qty mo,2018,,6997.33771976808,,,,
,,,,,,all qty mo,2018,,9330.45456650869,,,,
,,,,,,all qty mo,2018,,5660.1437100893,,,,
,,,,,,all qty mo,2018,,1943.61514502548,,,,
,,,,,,all qty mo,2018,,1468.08025011532,,,,
,,,,,,all qty mo,2018,,386.525461175637,,,,
,,,,,,all qty mo,2018,,298.441968942291,,,,
,,,,,,all qty mo,2018,,236.511914871937,,,,
,,,,,,all qty mo,2018,,307.61099442656,,,,
,Fresh¹,Market year*,Quarter 1,Jan,Q1,,,,,2018,"1,594","10,725","37,354"
,Fresh¹,Market year*,Quarter 1,Feb,Q1,,,,,2018,"3,500","10,725","37,354"
,Fresh¹,Market year*,Quarter 1,Mar,Q1,,,,,2018,"5,631","10,725","37,354"
,Fresh¹,Market year*,Quarter 2,Apr,Q2,,,,,2018,"6,997","21,988","37,354"
,Fresh¹,Market year*,Quarter 2,May,Q2,,,,,2018,"9,330","21,988","37,354"
,Fresh¹,Market year*,Quarter 2,Jun,Q2,,,,,2018,"5,660","21,988","37,354"
,Fresh¹,Market year*,Quarter 3,Jul,Q3,,,,,2018,"1,944","3,798","37,354"
,Fresh¹,Market year*,Quarter 3,Aug,Q3,,,,,2018,"1,468","3,798","37,354"
,Fresh¹,Market year*,Quarter 3,Sep,Q3,,,,,2018,387,"3,798","37,354"
,Fresh¹,Market year*,Quarter 4,Oct,Q4,,,,,2018,298,843,"37,354"
,Fresh¹,Market year*,Quarter 4,Nov,Q4,,,,,2018,237,843,"37,354"
,Fresh¹,Market year*,Quarter 4,Dec,Q4,,,,,2018,308,843,"37,354"
,Fresh¹,Market year*,Quarter 1,Jan,Q1,,,,,2017,994,"4,977","16,724"
,Fresh¹,Market year*,Quarter 1,Feb,Q1,,,,,2017,"1,359","4,977","16,724"
,Fresh¹,Market year*,Quarter 1,Mar,Q1,,,,,2017,"2,624","4,977","16,724"
,Fresh¹,Market year*,Quarter 2,Apr,Q2,,,,,2017,"2,885","8,057","16,724"
,Fresh¹,Market year*,Quarter 2,May,Q2,,,,,2017,"3,086","8,057","16,724"
,Fresh¹,Market year*,Quarter 2,Jun,Q2,,,,,2017,"2,085","8,057","16,724"
,Fresh¹,Market year*,Quarter 3,Jul,Q3,,,,,2017,"1,717","2,777","16,724"
,Fresh¹,Market year*,Quarter 3,Aug,Q3,,,,,2017,916,"2,777","16,724"
,Fresh¹,Market year*,Quarter 3,Sep,Q3,,,,,2017,144,"2,777","16,724"
,Fresh¹,Market year*,Quarter 4,Oct,Q4,,,,,2017,232,914,"16,724"
,Fresh¹,Market year*,Quarter 4,Nov,Q4,,,,,2017,365,914,"16,724"
,Fresh¹,Market year*,Quarter 4,Dec,Q4,,,,,2017,317,914,"16,724"
,Fresh¹,Market year*,Quarter 1,Jan,Q1,,,,,2016,565,"4,164","28,024"
,Fresh¹,Market year*,Quarter 1,Feb,Q1,,,,,2016,858,"4,164","28,024"
,Fresh¹,Market year*,Quarter 1,Mar,Q1,,,,,2016,"2,742","4,164","28,024"
,Fresh¹,Market year*,Quarter 2,Apr,Q2,,,,,2016,"5,982","18,892","28,024"
,Fresh¹,Market year*,Quarter 2,May,Q2,,,,,2016,"7,560","18,892","28,024"
,Fresh¹,Market year*,Quarter 2,Jun,Q2,,,,,2016,"5,350","18,892","28,024"
,Fresh¹,Market year*,Quarter 3,Jul,Q3,,,,,2016,"2,371","3,963","28,024"
,Fresh¹,Market year*,Quarter 3,Aug,Q3,,,,,2016,"1,047","3,963","28,024"
,Fresh¹,Market year*,Quarter 3,Sep,Q3,,,,,2016,545,"3,963","28,024"
,Fresh¹,Market year*,Quarter 4,Oct,Q4,,,,,2016,228,"1,005","28,024"
,Fresh¹,Market year*,Quarter 4,Nov,Q4,,,,,2016,332,"1,005","28,024"
,Fresh¹,Market year*,Quarter 4,Dec,Q4,,,,,2016,445,"1,005","28,024"
,Fresh¹,Market year*,Quarter 1,Jan,Q1,,,,,2015,492,"3,206","18,404"
,Fresh¹,Market year*,Quarter 1,Feb,Q1,,,,,2015,991,"3,206","18,404"
,Fresh¹,Market year*,Quarter 1,Mar,Q1,,,,,2015,"1,723","3,206","18,404"
,Fresh¹,Market year*,Quarter 2,Apr,Q2,,,,,2015,"2,532","9,925","18,404"
,Fresh¹,Market year*,Quarter 2,May,Q2,,,,,2015,"4,229","9,925","18,404"
,Fresh¹,Market year*,Quarter 2,Jun,Q2,,,,,2015,"3,164","9,925","18,404"
,Fresh¹,Market year*,Quarter 3,Jul,Q3,,,,,2015,"2,345","4,147","18,404"
,Fresh¹,Market year*,Quarter 3,Aug,Q3,,,,,2015,"1,235","4,147","18,404"
,Fresh¹,Market year*,Quarter 3,Sep,Q3,,,,,2015,567,"4,147","18,404"
,Fresh¹,Market year*,Quarter 4,Oct,Q4,,,,,2015,396,"1,126","18,404"
,Fresh¹,Market year*,Quarter 4,Nov,Q4,,,,,2015,355,"1,126","18,404"
,Fresh¹,Market year*,Quarter 4,Dec,Q4,,,,,2015,375,"1,126","18,404"
,Fresh¹,Market year*,Quarter 1,Jan,Q1,,,,,2014,365,"3,150","25,297"
,Fresh¹,Market year*,Quarter 1,Feb,Q1,,,,,2014,988,"3,150","25,297"
,Fresh¹,Market year*,Quarter 1,Mar,Q1,,,,,2014,"1,797","3,150","25,297"
,Fresh¹,Market year*,Quarter 2,Apr,Q2,,,,,2014,"4,010","14,617","25,297"
,Fresh¹,Market year*,Quarter 2,May,Q2,,,,,2014,"5,810","14,617","25,297"
,Fresh¹,Market year*,Quarter 2,Jun,Q2,,,,,2014,"4,798","14,617","25,297"
,Fresh¹,Market year*,Quarter 3,Jul,Q3,,,,,2014,"3,083","6,247","25,297"
,Fresh¹,Market year*,Quarter 3,Aug,Q3,,,,,2014,"2,283","6,247","25,297"
,Fresh¹,Market year*,Quarter 3,Sep,Q3,,,,,2014,882,"6,247","25,297"
,Fresh¹,Market year*,Quarter 4,Oct,Q4,,,,,2014,511,"1,283","25,297"
,Fresh¹,Market year*,Quarter 4,Nov,Q4,,,,,2014,362,"1,283","25,297"
,Fresh¹,Market year*,Quarter 4,Dec,Q4,,,,,2014,409,"1,283","25,297"
,Fresh¹,Market year*,Quarter 1,Jan,Q1,,,,,2013,580,"5,068","49,358"
,Fresh¹,Market year*,Quarter 1,Feb,Q1,,,,,2013,812,"5,068","49,358"
,Fresh¹,Market year*,Quarter 1,Mar,Q1,,,,,2013,"3,676","5,068","49,358"
,Fresh¹,Market year*,Quarter 2,Apr,Q2,,,,,2013,"7,236","28,459","49,358"
,Fresh¹,Market year*,Quarter 2,May,Q2,,,,,2013,"10,969","28,459","49,358"
,Fresh¹,Market year*,Quarter 2,Jun,Q2,,,,,2013,"10,254","28,459","49,358"
,Fresh¹,Market year*,Quarter 3,Jul,Q3,,,,,2013,"5,843","13,739","49,358"
,Fresh¹,Market year*,Quarter 3,Aug,Q3,,,,,2013,"4,804","13,739","49,358"
,Fresh¹,Market year*,Quarter 3,Sep,Q3,,,,,2013,"3,091","13,739","49,358"
,Fresh¹,Market year*,Quarter 4,Oct,Q4,,,,,2013,"1,180","2,093","49,358"
,Fresh¹,Market year*,Quarter 4,Nov,Q4,,,,,2013,468,"2,093","49,358"
,Fresh¹,Market year*,Quarter 4,Dec,Q4,,,,,2013,444,"2,093","49,358"
,Fresh¹,Market year*,Quarter 1,Jan,Q1,,,,,2012,682,"4,372","30,384"
,Fresh¹,Market year*,Quarter 1,Feb,Q1,,,,,2012,"1,351","4,372","30,384"
,Fresh¹,Market year*,Quarter 1,Mar,Q1,,,,,2012,"2,339","4,372","30,384"
